Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
484400,-0.10693359999999999,-0.7109375,-0.3662109,21.60645,-9.94873,-12.02393,-109.2371,4.476929,-134.5496,59.575,-8.816667,83.86667,1
484669,-0.234375,-1.3095700000000001,-0.39501949999999997,-4.882813,-44.49463,-20.81299,-111.308,1.340332,-133.764,-21.73333,-5.35,-7.066667,1
484919,0.01855469,-0.7495117,-0.22998049999999998,19.9585,-3.356934,-10.55908,-109.1327,0.4998779,-127.1942,59.14167,-6.533333,80.825,1
485229,-0.24072269999999998,-1.030762,-0.12402339999999999,1.220703,3.723145,-30.63965,-109.2151,4.042969,-126.5021,61.93333,-8.208333,80.44167,1
485489,-0.09619141,-0.8491211,-0.2080078,-9.338379,-2.563477,14.4043,-109.4238,4.0979,-126.7328,-12.71667,-4.558333,2.491667,1
485739,-0.34375000000000006,-1.02832,-0.8046875,-60.36377,-5.065918,-11.96289,-110.083,1.691895,-128.6774,59.86666,-7.416667,81.2,1
486039,-0.0009765625,-0.7739258,-0.19775389999999998,-1.7700200000000001,21.60645,-6.164551,-109.5502,0.20324709999999999,-127.6611,-13.68333,-5.733333,3.35,1
486349,0.04345703,-1.394043,-0.2973633,-24.10889,42.23633,30.63965,-109.6655,4.795532,-128.2874,-19.075,-3.15,-5.9,1
486650,-0.09912109000000001,-0.7495117,-0.18994139999999998,12.45117,-0.4882813,11.16943,-109.6271,5.2624509999999995,-130.5341,-12.96667,-5.408333,3.041667,1
487019,-0.01269531,-1.065918,-0.09179688,-43.396,2.929688,31.79932,-110.2533,2.735596,-124.3762,60.06667,-7.958333,81.15833,1
487289,-0.02978516,-0.8442383,-0.1777344,14.16016,26.06201,6.713867,-110.3027,0.3625488,-126.9525,-15.1,-4.75,2.608333,1
487529,0.18212889999999998,-0.9624022999999999,-0.4448242,-29.29688,12.81738,21.60645,-109.4403,4.718628,-126.5405,61.78333,-9.475,81.44167,1
487769,-0.3833008,-0.9609375,-0.2875977,3.2958979999999998,-16.23535,-8.239746,-111.6925,4.075928,-127.6227,-15.15833,-4.116667,0.17500000000000002,1
489119,0.2983398,-1.387207,-0.41210939999999996,20.75195,-19.22607,13.00049,-102.854,-1.757813,-83.25989,-14.91667,-0.725,4.883333,1
489339,-0.1259766,-0.8676758,-0.04150391,-2.929688,-27.58789,18.37158,-97.7124,2.834473,-79.49707,-16.35833,-1.066667,-1.5833329999999999,1
489549,-0.10693359999999999,-0.7539062999999999,-0.12695309999999999,-18.79883,-36.01074,17.57813,-100.7281,7.750854,-71.922,-12.575,-3.158333,-0.55,1
489759,-0.1572266,-1.271484,-0.2880859,6.286621,-9.094238,-24.96338,-102.2607,8.388062,-63.71521,67.93333,-2.941667,46.03333,1
489999,0.1308594,-0.9931641,-0.030273440000000002,-0.6713867,13.61084,-12.51221,-98.08044,4.784546,-61.56738,-13.29167,-0.65,-1.025,1
490249,0.24511719999999998,-0.9833984,-0.1655273,-5.249023,-2.075195,-16.23535,-101.1237,-2.741089,-61.04004,-14.38333,-4.675,0.1333333,1
490550,0.08544922,-1.51123,-0.1489258,11.65771,-0.5493163999999999,4.394531,-101.3873,-0.6097412,-60.7489,62.0,0.925,45.46667,1
490859,0.01806641,-0.7099609,-0.1030273,-27.52686,14.03809,26.55029,-105.0403,7.278442,-61.90247,68.44167,-3.183333,48.81667,1
491119,-0.1708984,-0.9472655999999999,-0.4541016,7.080078,6.591797,-13.5498,-107.5287,9.008789,-63.116460000000004,-27.33333,-8.658334,-0.8166667,1
491369,0.16601559999999999,-0.8413086,-0.1552734,-15.19775,39.55078,-10.80322,-105.7214,2.219238,-64.55017,64.425,-0.2833333,52.58333,1
